"","ccode1","country_name","year","init","init_autoc","init_democ","democracynosuff","suffrage","autocracy","polity","wcivillibs","nuclear"
"2282",160,"Argentina",1998,0,0,0,0,1,0,7,0.855,0
"2283",160,"Argentina",1999,0,0,0,0,1,0,8,0.855,0
"2284",160,"Argentina",2000,0,0,0,0,1,0,8,0.855,0
"2285",160,"Argentina",2001,0,0,0,0,1,0,8,0.873,0
"2286",160,"Argentina",2002,1,0,1,0,1,0,8,0.873,0
"2287",160,"Argentina",2003,0,0,0,0,1,0,8,0.873,0
"2288",160,"Argentina",2004,0,0,0,0,1,0,8,0.873,0
"2289",160,"Argentina",2005,0,0,0,0,1,0,8,0.873,0
"2290",160,"Argentina",2006,0,0,0,0,1,0,8,0.873,0
"2291",160,"Argentina",2007,0,0,0,0,1,0,8,0.873,0
"2292",165,"Uruguay",1900,0,0,0,0,0,1,-3,0.765,0
"2293",165,"Uruguay",1901,0,0,0,0,0,1,-3,0.765,0
"2294",165,"Uruguay",1902,0,0,0,0,0,1,-3,0.765,0
"2295",165,"Uruguay",1903,0,0,0,0,0,1,-3,0.765,0
"2296",165,"Uruguay",1904,0,0,0,0,0,1,0,0.772,0
"2297",165,"Uruguay",1905,0,0,0,0,0,1,0,0.772,0
"2298",165,"Uruguay",1906,0,0,0,0,0,1,0,0.772,0
"2299",165,"Uruguay",1907,0,0,0,0,0,1,0,0.772,0
"2300",165,"Uruguay",1908,0,0,0,0,0,1,0,0.772,0
"2301",165,"Uruguay",1909,0,0,0,0,0,1,0,0.772,0
"2302",165,"Uruguay",1910,0,0,0,0,0,1,2,0.772,0
"2303",165,"Uruguay",1911,0,0,0,0,0,1,2,0.772,0
"2304",165,"Uruguay",1912,0,0,0,0,0,1,2,0.772,0
"2305",165,"Uruguay",1913,0,0,0,0,0,1,2,0.776,0
"2306",165,"Uruguay",1914,0,0,0,0,0,1,2,0.776,0
"2307",165,"Uruguay",1915,0,0,0,0,0,1,2,0.776,0
"2308",165,"Uruguay",1916,0,0,0,0,0,1,2,0.776,0
"2309",165,"Uruguay",1917,0,0,0,0,0,1,2,0.776,0
"2310",165,"Uruguay",1918,0,0,0,0,0,1,2,0.778,0
"2311",165,"Uruguay",1919,0,0,0,0,0,1,3,0.778,0
"2312",165,"Uruguay",1920,0,0,0,0,0,1,3,0.817,0
"2313",165,"Uruguay",1921,0,0,0,0,0,1,3,0.817,0
"2314",165,"Uruguay",1922,0,0,0,0,0,1,3,0.817,0
"2315",165,"Uruguay",1923,0,0,0,0,0,1,3,0.817,0
"2316",165,"Uruguay",1924,0,0,0,0,0,1,3,0.817,0
"2317",165,"Uruguay",1925,0,0,0,0,0,1,3,0.817,0
"2318",165,"Uruguay",1926,0,0,0,0,0,1,3,0.817,0
"2319",165,"Uruguay",1927,0,0,0,0,0,1,3,0.817,0
"2320",165,"Uruguay",1928,0,0,0,0,0,1,3,0.817,0
"2321",165,"Uruguay",1929,0,0,0,0,0,1,3,0.817,0
"2322",165,"Uruguay",1930,0,0,0,0,0,1,3,0.817,0
"2323",165,"Uruguay",1931,0,0,0,0,0,1,3,0.817,0
"2324",165,"Uruguay",1932,0,0,0,0,1,1,3,0.817,0
"2325",165,"Uruguay",1933,0,0,0,0,1,1,3,0.777,0
"2326",165,"Uruguay",1934,0,0,0,0,0,1,0,0.777,0
"2327",165,"Uruguay",1935,0,0,0,0,0,1,0,0.777,0
"2328",165,"Uruguay",1936,0,0,0,0,0,1,0,0.777,0
"2329",165,"Uruguay",1937,0,0,0,0,0,1,0,0.777,0
"2330",165,"Uruguay",1938,0,0,0,0,0,1,0,0.777,0
"2331",165,"Uruguay",1939,1,1,0,0,0,1,0,0.777,0
"2332",165,"Uruguay",1940,0,0,0,0,0,1,0,0.777,0
"2333",165,"Uruguay",1941,0,0,0,0,0,1,0,0.777,0
"2334",165,"Uruguay",1942,0,0,0,0,0,1,0,0.833,0
"2335",165,"Uruguay",1943,0,0,0,0,0,1,0,0.833,0
"2336",165,"Uruguay",1944,0,0,0,0,0,1,0,0.833,0
"2337",165,"Uruguay",1945,2,0,0,0,0,1,0,0.833,0
"2338",165,"Uruguay",1946,0,0,0,0,0,1,0,0.879,0
"2339",165,"Uruguay",1947,0,0,0,0,0,1,0,0.879,0
"2340",165,"Uruguay",1948,0,0,0,0,0,1,0,0.879,0
"2341",165,"Uruguay",1949,0,0,0,0,0,1,0,0.879,0
"2342",165,"Uruguay",1950,0,0,0,0,0,1,0,0.879,0
"2343",165,"Uruguay",1951,0,0,0,0,0,1,0,0.894,0
"2344",165,"Uruguay",1952,0,0,0,0,1,0,8,0.894,0
"2345",165,"Uruguay",1953,0,0,0,0,1,0,8,0.894,0
"2346",165,"Uruguay",1954,0,0,0,0,1,0,8,0.894,0
"2347",165,"Uruguay",1955,0,0,0,0,1,0,8,0.894,0
"2348",165,"Uruguay",1956,0,0,0,0,1,0,8,0.894,0
"2349",165,"Uruguay",1957,0,0,0,0,1,0,8,0.89,0
"2350",165,"Uruguay",1958,0,0,0,0,1,0,8,0.89,0
"2351",165,"Uruguay",1959,0,0,0,0,1,0,8,0.89,0
"2352",165,"Uruguay",1960,0,0,0,0,1,0,8,0.89,0
"2353",165,"Uruguay",1961,0,0,0,0,1,0,8,0.89,0
"2354",165,"Uruguay",1962,0,0,0,0,1,0,8,0.89,0
"2355",165,"Uruguay",1963,0,0,0,0,1,0,8,0.89,0
"2356",165,"Uruguay",1964,0,0,0,0,1,0,8,0.89,0
"2357",165,"Uruguay",1965,0,0,0,0,1,0,8,0.89,0
"2358",165,"Uruguay",1966,0,0,0,0,1,0,8,0.89,0
"2359",165,"Uruguay",1967,0,0,0,0,1,0,8,0.89,0
"2360",165,"Uruguay",1968,0,0,0,0,1,0,8,0.868,0
"2361",165,"Uruguay",1969,0,0,0,0,1,0,8,0.868,0
"2362",165,"Uruguay",1970,0,0,0,0,1,0,8,0.817,0
"2363",165,"Uruguay",1973,2,0,2,0,0,1,-8,0.664,0
"2364",165,"Uruguay",1974,0,0,0,0,0,1,-8,0.664,0
"2365",165,"Uruguay",1975,0,0,0,0,0,1,-8,0.664,0
"2366",165,"Uruguay",1976,0,0,0,0,0,1,-8,0.664,0
"2367",165,"Uruguay",1977,0,0,0,0,0,1,-8,0.664,0
"2368",165,"Uruguay",1978,0,0,0,0,0,1,-7,0.664,0
"2369",165,"Uruguay",1979,0,0,0,0,0,1,-7,0.664,0
"2370",165,"Uruguay",1980,0,0,0,0,0,1,-7,0.664,0
"2371",165,"Uruguay",1981,0,0,0,0,0,1,-7,0.664,0
"2372",165,"Uruguay",1982,0,0,0,0,0,1,-7,0.664,0
"2373",165,"Uruguay",1983,0,0,0,0,0,1,-7,0.664,0
"2374",165,"Uruguay",1984,0,0,0,0,0,1,-7,0.665,0
"2375",165,"Uruguay",1985,0,0,0,0,1,0,9,0.907,0
"2376",165,"Uruguay",1986,0,0,0,0,1,0,9,0.948,0
"2377",165,"Uruguay",1987,0,0,0,0,1,0,9,0.948,0
"2378",165,"Uruguay",1988,0,0,0,0,1,0,9,0.948,0
"2379",165,"Uruguay",1989,0,0,0,0,1,0,10,0.948,0
"2380",165,"Uruguay",1990,0,0,0,0,1,0,10,0.948,0
"2381",165,"Uruguay",1991,0,0,0,0,1,0,10,0.948,0
"2382",165,"Uruguay",1992,0,0,0,0,1,0,10,0.948,0
"2383",165,"Uruguay",1993,0,0,0,0,1,0,10,0.948,0
"2384",165,"Uruguay",1994,0,0,0,0,1,0,10,0.948,0
"2385",165,"Uruguay",1995,0,0,0,0,1,0,10,0.948,0
"2386",165,"Uruguay",1996,0,0,0,0,1,0,10,0.948,0
"2387",165,"Uruguay",1997,0,0,0,0,1,0,10,0.948,0
"2388",165,"Uruguay",1998,0,0,0,0,1,0,10,0.948,0
"2389",165,"Uruguay",1999,0,0,0,0,1,0,10,0.948,0
"2390",165,"Uruguay",2000,0,0,0,0,1,0,10,0.948,0
"2391",165,"Uruguay",2001,0,0,0,0,1,0,10,0.948,0
"2392",165,"Uruguay",2002,0,0,0,0,1,0,10,0.948,0
"2393",165,"Uruguay",2003,0,0,0,0,1,0,10,0.948,0
"2394",165,"Uruguay",2004,0,0,0,0,1,0,10,0.948,0
"2395",165,"Uruguay",2005,0,0,0,0,1,0,10,0.938,0
"2396",165,"Uruguay",2006,0,0,0,0,1,0,10,0.938,0
"2397",165,"Uruguay",2007,0,0,0,0,1,0,10,0.938,0
"2398",200,"United Kingdom",1900,1,1,0,1,0,0,7,0.69,0
"2399",200,"United Kingdom",1901,0,0,0,1,0,0,8,0.69,0
"2400",200,"United Kingdom",1902,2,1,1,1,0,0,8,0.69,0
"2401",200,"United Kingdom",1903,0,0,0,1,0,0,8,0.69,0
"2402",200,"United Kingdom",1904,0,0,0,1,0,0,8,0.69,0
"2403",200,"United Kingdom",1905,1,1,0,1,0,0,8,0.69,0
"2404",200,"United Kingdom",1906,0,0,0,1,0,0,8,0.69,0
"2405",200,"United Kingdom",1907,0,0,0,1,0,0,8,0.69,0
"2406",200,"United Kingdom",1908,0,0,0,1,0,0,8,0.69,0
"2407",200,"United Kingdom",1909,0,0,0,1,0,0,8,0.69,0
"2408",200,"United Kingdom",1910,1,0,0,1,0,0,8,0.716,0
"2409",200,"United Kingdom",1911,0,0,0,1,0,0,8,0.812,0
"2410",200,"United Kingdom",1912,0,0,0,1,0,0,8,0.792,0
"2411",200,"United Kingdom",1913,2,1,0,1,0,0,8,0.792,0
"2412",200,"United Kingdom",1914,1,1,0,1,0,0,8,0.788,0
"2413",200,"United Kingdom",1915,1,0,0,1,0,0,8,0.788,0
"2414",200,"United Kingdom",1916,2,0,0,1,0,0,8,0.788,0
"2415",200,"United Kingdom",1917,1,0,1,1,0,0,8,0.788,0
"2416",200,"United Kingdom",1918,0,0,0,0,1,0,8,0.788,0
"2417",200,"United Kingdom",1919,1,1,0,0,1,0,8,0.87,0
"2418",200,"United Kingdom",1920,1,0,0,0,1,0,8,0.87,0
"2419",200,"United Kingdom",1921,1,0,1,0,1,0,8,0.87,0
"2420",200,"United Kingdom",1922,2,0,0,0,1,0,10,0.87,0
"2421",200,"United Kingdom",1923,0,0,0,0,1,0,10,0.87,0
"2422",200,"United Kingdom",1924,0,0,0,0,1,0,10,0.842,0
"2423",200,"United Kingdom",1925,1,1,0,0,1,0,10,0.842,0
"2424",200,"United Kingdom",1926,0,0,0,0,1,0,10,0.87,0
"2425",200,"United Kingdom",1927,1,1,0,0,1,0,10,0.87,0
"2426",200,"United Kingdom",1928,0,0,0,0,1,0,10,0.896,0
"2427",200,"United Kingdom",1929,0,0,0,0,1,0,10,0.896,0
"2428",200,"United Kingdom",1930,0,0,0,0,1,0,10,0.896,0
"2429",200,"United Kingdom",1931,0,0,0,0,1,0,10,0.896,0
"2430",200,"United Kingdom",1932,1,1,0,0,1,0,10,0.896,0
"2431",200,"United Kingdom",1933,0,0,0,0,1,0,10,0.896,0
"2432",200,"United Kingdom",1934,0,0,0,0,1,0,10,0.896,0
"2433",200,"United Kingdom",1935,0,0,0,0,1,0,10,0.896,0
"2434",200,"United Kingdom",1936,0,0,0,0,1,0,10,0.896,0
"2435",200,"United Kingdom",1937,0,0,0,0,1,0,10,0.896,0
"2436",200,"United Kingdom",1938,0,0,0,0,1,0,10,0.896,0
"2437",200,"United Kingdom",1939,4,1,2,0,1,0,10,0.89,0
"2438",200,"United Kingdom",1940,10,4,2,0,1,0,10,0.89,0
"2439",200,"United Kingdom",1941,2,1,0,0,1,0,10,0.89,0
"2440",200,"United Kingdom",1942,1,1,0,0,1,0,10,0.89,0
"2441",200,"United Kingdom",1943,0,0,0,0,1,0,10,0.89,0
"2442",200,"United Kingdom",1944,0,0,0,0,1,0,10,0.89,0
"2443",200,"United Kingdom",1945,0,0,0,0,1,0,10,0.912,0
"2444",200,"United Kingdom",1946,3,2,0,0,1,0,10,0.902,0
"2445",200,"United Kingdom",1947,0,0,0,0,1,0,10,0.902,0
"2446",200,"United Kingdom",1948,1,1,0,0,1,0,10,0.902,0
"2447",200,"United Kingdom",1949,1,1,0,0,1,0,10,0.902,0
"2448",200,"United Kingdom",1950,0,0,0,0,1,0,10,0.902,0
"2449",200,"United Kingdom",1951,3,2,0,0,1,0,10,0.902,0
"2450",200,"United Kingdom",1952,0,0,0,0,1,0,10,0.902,1
"2451",200,"United Kingdom",1953,0,0,0,0,1,0,10,0.902,1
"2452",200,"United Kingdom",1954,0,0,0,0,1,0,10,0.902,1
"2453",200,"United Kingdom",1955,1,1,0,0,1,0,10,0.902,1
"2454",200,"United Kingdom",1956,1,1,0,0,1,0,10,0.902,1
"2455",200,"United Kingdom",1957,0,0,0,0,1,0,10,0.902,1
"2456",200,"United Kingdom",1958,0,0,0,0,1,0,10,0.902,1
"2457",200,"United Kingdom",1959,0,0,0,0,1,0,10,0.902,1
"2458",200,"United Kingdom",1960,0,0,0,0,1,0,10,0.902,1
"2459",200,"United Kingdom",1961,0,0,0,0,1,0,10,0.923,1
"2460",200,"United Kingdom",1962,0,0,0,0,1,0,10,0.923,1
"2461",200,"United Kingdom",1963,0,0,0,0,1,0,10,0.923,1
"2462",200,"United Kingdom",1964,0,0,0,0,1,0,10,0.923,1
"2463",200,"United Kingdom",1965,0,0,0,0,1,0,10,0.938,1
"2464",200,"United Kingdom",1966,1,1,0,0,1,0,10,0.938,1
"2465",200,"United Kingdom",1967,1,0,0,0,1,0,10,0.938,1
"2466",200,"United Kingdom",1968,0,0,0,0,1,0,10,0.938,1
"2467",200,"United Kingdom",1969,1,1,0,0,1,0,10,0.938,1
"2468",200,"United Kingdom",1970,0,0,0,0,1,0,10,0.9,1
"2469",200,"United Kingdom",1971,0,0,0,0,1,0,10,0.9,1
"2470",200,"United Kingdom",1972,1,1,0,0,1,0,10,0.9,1
"2471",200,"United Kingdom",1973,0,0,0,0,1,0,10,0.9,1
"2472",200,"United Kingdom",1974,0,0,0,0,1,0,10,0.9,1
"2473",200,"United Kingdom",1975,0,0,0,0,1,0,10,0.9,1
"2474",200,"United Kingdom",1976,0,0,0,0,1,0,10,0.9,1
"2475",200,"United Kingdom",1977,0,0,0,0,1,0,10,0.9,1
"2476",200,"United Kingdom",1978,0,0,0,0,1,0,10,0.9,1
"2477",200,"United Kingdom",1979,0,0,0,0,1,0,10,0.9,1
"2478",200,"United Kingdom",1980,1,0,0,0,1,0,10,0.94,1
"2479",200,"United Kingdom",1981,0,0,0,0,1,0,10,0.94,1
"2480",200,"United Kingdom",1982,0,0,0,0,1,0,10,0.94,1
"2481",200,"United Kingdom",1983,0,0,0,0,1,0,10,0.94,1
"2482",200,"United Kingdom",1984,0,0,0,0,1,0,10,0.94,1
"2483",200,"United Kingdom",1985,0,0,0,0,1,0,10,0.94,1
"2484",200,"United Kingdom",1986,0,0,0,0,1,0,10,0.94,1
"2485",200,"United Kingdom",1987,0,0,0,0,1,0,10,0.94,1
"2486",200,"United Kingdom",1988,0,0,0,0,1,0,10,0.94,1
"2487",200,"United Kingdom",1989,0,0,0,0,1,0,10,0.94,1
"2488",200,"United Kingdom",1990,0,0,0,0,1,0,10,0.941,1
"2489",200,"United Kingdom",1991,0,0,0,0,1,0,10,0.941,1
"2490",200,"United Kingdom",1992,1,0,0,0,1,0,10,0.941,1
"2491",200,"United Kingdom",1993,1,1,0,0,1,0,10,0.941,1
"2492",200,"United Kingdom",1994,0,0,0,0,1,0,10,0.941,1
"2493",200,"United Kingdom",1995,0,0,0,0,1,0,10,0.941,1
"2494",200,"United Kingdom",1996,1,0,1,0,1,0,10,0.941,1
"2495",200,"United Kingdom",1997,0,0,0,0,1,0,10,0.941,1
"2496",200,"United Kingdom",1998,0,0,0,0,1,0,10,0.941,1
"2497",200,"United Kingdom",1999,0,0,0,0,1,0,10,0.941,1
"2498",200,"United Kingdom",2000,0,0,0,0,1,0,10,0.941,1
"2499",200,"United Kingdom",2001,1,0,0,0,1,0,10,0.92,1
"2500",200,"United Kingdom",2002,1,1,0,0,1,0,10,0.92,1
"2501",200,"United Kingdom",2003,0,0,0,0,1,0,10,0.92,1
"2502",200,"United Kingdom",2004,0,0,0,0,1,0,10,0.92,1
"2503",200,"United Kingdom",2005,0,0,0,0,1,0,10,0.92,1
"2504",200,"United Kingdom",2006,0,0,0,0,1,0,10,0.92,1
"2505",200,"United Kingdom",2007,0,0,0,0,1,0,10,0.92,1
"2506",205,"Ireland",1922,0,0,0,0,1,0,8,0.754,0
"2507",205,"Ireland",1923,0,0,0,0,1,0,8,0.754,0
"2508",205,"Ireland",1924,0,0,0,0,1,0,8,0.837,0
"2509",205,"Ireland",1925,0,0,0,0,1,0,8,0.837,0
"2510",205,"Ireland",1926,0,0,0,0,1,0,8,0.849,0
"2511",205,"Ireland",1927,0,0,0,0,1,0,10,0.849,0
"2512",205,"Ireland",1928,0,0,0,0,1,0,10,0.849,0
"2513",205,"Ireland",1929,0,0,0,0,1,0,10,0.849,0
"2514",205,"Ireland",1930,0,0,0,0,1,0,10,0.849,0
"2515",205,"Ireland",1931,0,0,0,0,1,0,10,0.849,0
"2516",205,"Ireland",1932,0,0,0,0,1,0,10,0.849,0
"2517",205,"Ireland",1933,0,0,0,0,1,0,8,0.849,0
"2518",205,"Ireland",1934,0,0,0,0,1,0,8,0.849,0
"2519",205,"Ireland",1935,0,0,0,0,1,0,8,0.849,0
"2520",205,"Ireland",1936,0,0,0,0,1,0,8,0.849,0
"2521",205,"Ireland",1937,0,0,0,0,1,0,8,0.849,0
"2522",205,"Ireland",1938,0,0,0,0,1,0,8,0.849,0
"2523",205,"Ireland",1939,0,0,0,0,1,0,8,0.849,0
"2524",205,"Ireland",1940,0,0,0,0,1,0,8,0.849,0
"2525",205,"Ireland",1941,0,0,0,0,1,0,8,0.849,0
"2526",205,"Ireland",1942,0,0,0,0,1,0,8,0.849,0
"2527",205,"Ireland",1943,0,0,0,0,1,0,8,0.849,0
"2528",205,"Ireland",1944,0,0,0,0,1,0,8,0.849,0
"2529",205,"Ireland",1945,0,0,0,0,1,0,8,0.849,0
"2530",205,"Ireland",1946,0,0,0,0,1,0,8,0.849,0
"2531",205,"Ireland",1947,0,0,0,0,1,0,8,0.849,0
"2532",205,"Ireland",1948,0,0,0,0,1,0,8,0.849,0
"2533",205,"Ireland",1949,0,0,0,0,1,0,8,0.849,0
"2534",205,"Ireland",1950,0,0,0,0,1,0,8,0.849,0
"2535",205,"Ireland",1951,0,0,0,0,1,0,8,0.849,0
"2536",205,"Ireland",1952,0,0,0,0,1,0,10,0.849,0
"2537",205,"Ireland",1953,0,0,0,0,1,0,10,0.849,0
"2538",205,"Ireland",1954,0,0,0,0,1,0,10,0.849,0
"2539",205,"Ireland",1955,0,0,0,0,1,0,10,0.849,0
"2540",205,"Ireland",1956,0,0,0,0,1,0,10,0.849,0
"2541",205,"Ireland",1957,0,0,0,0,1,0,10,0.872,0
"2542",205,"Ireland",1958,0,0,0,0,1,0,10,0.869,0
"2543",205,"Ireland",1959,0,0,0,0,1,0,10,0.869,0
"2544",205,"Ireland",1960,0,0,0,0,1,0,10,0.869,0
"2545",205,"Ireland",1961,0,0,0,0,1,0,10,0.869,0
"2546",205,"Ireland",1962,0,0,0,0,1,0,10,0.869,0
"2547",205,"Ireland",1963,0,0,0,0,1,0,10,0.869,0
"2548",205,"Ireland",1964,0,0,0,0,1,0,10,0.869,0
"2549",205,"Ireland",1965,0,0,0,0,1,0,10,0.869,0
"2550",205,"Ireland",1966,0,0,0,0,1,0,10,0.869,0
"2551",205,"Ireland",1967,0,0,0,0,1,0,10,0.869,0
"2552",205,"Ireland",1968,0,0,0,0,1,0,10,0.869,0
"2553",205,"Ireland",1969,0,0,0,0,1,0,10,0.869,0
"2554",205,"Ireland",1970,0,0,0,0,1,0,10,0.869,0
"2555",205,"Ireland",1971,0,0,0,0,1,0,10,0.869,0
"2556",205,"Ireland",1972,0,0,0,0,1,0,10,0.869,0
"2557",205,"Ireland",1973,0,0,0,0,1,0,10,0.869,0
"2558",205,"Ireland",1974,0,0,0,0,1,0,10,0.895,0
"2559",205,"Ireland",1975,0,0,0,0,1,0,10,0.895,0
"2560",205,"Ireland",1976,0,0,0,0,1,0,10,0.895,0
"2561",205,"Ireland",1977,0,0,0,0,1,0,10,0.895,0
"2562",205,"Ireland",1978,0,0,0,0,1,0,10,0.895,0
"2563",205,"Ireland",1979,0,0,0,0,1,0,10,0.895,0
"2564",205,"Ireland",1980,0,0,0,0,1,0,10,0.895,0
"2565",205,"Ireland",1981,0,0,0,0,1,0,10,0.95,0
"2566",205,"Ireland",1982,0,0,0,0,1,0,10,0.95,0
"2567",205,"Ireland",1983,0,0,0,0,1,0,10,0.95,0
"2568",205,"Ireland",1984,0,0,0,0,1,0,10,0.95,0
"2569",205,"Ireland",1985,1,0,1,0,1,0,10,0.95,0
"2570",205,"Ireland",1986,0,0,0,0,1,0,10,0.95,0
"2571",205,"Ireland",1987,0,0,0,0,1,0,10,0.95,0
"2572",205,"Ireland",1988,0,0,0,0,1,0,10,0.95,0
"2573",205,"Ireland",1989,0,0,0,0,1,0,10,0.95,0
"2574",205,"Ireland",1990,0,0,0,0,1,0,10,0.95,0
"2575",205,"Ireland",1991,0,0,0,0,1,0,10,0.95,0
"2576",205,"Ireland",1992,0,0,0,0,1,0,10,0.935,0
"2577",205,"Ireland",1993,0,0,0,0,1,0,10,0.935,0
"2578",205,"Ireland",1994,0,0,0,0,1,0,10,0.935,0
"2579",205,"Ireland",1995,0,0,0,0,1,0,10,0.935,0
"2580",205,"Ireland",1996,0,0,0,0,1,0,10,0.935,0
"2581",205,"Ireland",1997,0,0,0,0,1,0,10,0.935,0
"2582",205,"Ireland",1998,0,0,0,0,1,0,10,0.935,0
"2583",205,"Ireland",1999,0,0,0,0,1,0,10,0.935,0
"2584",205,"Ireland",2000,0,0,0,0,1,0,10,0.935,0
"2585",205,"Ireland",2001,0,0,0,0,1,0,10,0.935,0
"2586",205,"Ireland",2002,0,0,0,0,1,0,10,0.935,0
"2587",205,"Ireland",2003,0,0,0,0,1,0,10,0.935,0
"2588",205,"Ireland",2004,0,0,0,0,1,0,10,0.935,0
"2589",205,"Ireland",2005,0,0,0,0,1,0,10,0.935,0
"2590",205,"Ireland",2006,0,0,0,0,1,0,10,0.944,0
"2591",205,"Ireland",2007,0,0,0,0,1,0,10,0.944,0
"2592",210,"Netherlands",1900,0,0,0,0,0,1,-2,0.858,0
"2593",210,"Netherlands",1901,0,0,0,0,0,1,-2,0.858,0
"2594",210,"Netherlands",1902,0,0,0,0,0,1,-2,0.858,0
"2595",210,"Netherlands",1903,0,0,0,0,0,1,-2,0.858,0
"2596",210,"Netherlands",1904,0,0,0,0,0,1,-2,0.858,0
"2597",210,"Netherlands",1905,0,0,0,0,0,1,-2,0.858,0
"2598",210,"Netherlands",1906,0,0,0,0,0,1,-2,0.858,0
"2599",210,"Netherlands",1907,0,0,0,0,0,1,-2,0.858,0
"2600",210,"Netherlands",1908,1,1,0,0,0,1,-2,0.858,0
"2601",210,"Netherlands",1909,0,0,0,0,0,1,-2,0.858,0
"2602",210,"Netherlands",1910,0,0,0,0,0,1,-2,0.858,0
"2603",210,"Netherlands",1911,0,0,0,0,0,1,-2,0.858,0
"2604",210,"Netherlands",1912,0,0,0,0,0,1,-2,0.858,0
"2605",210,"Netherlands",1913,0,0,0,0,0,1,-2,0.858,0
"2606",210,"Netherlands",1914,0,0,0,0,0,1,-2,0.858,0
"2607",210,"Netherlands",1915,0,0,0,0,0,1,-2,0.858,0
"2608",210,"Netherlands",1916,0,0,0,0,0,1,-2,0.858,0
"2609",210,"Netherlands",1917,0,0,0,1,0,0,10,0.858,0
"2610",210,"Netherlands",1918,0,0,0,1,0,0,10,0.868,0
"2611",210,"Netherlands",1919,0,0,0,0,1,0,10,0.868,0
"2612",210,"Netherlands",1920,0,0,0,0,1,0,10,0.868,0
"2613",210,"Netherlands",1921,0,0,0,0,1,0,10,0.868,0
"2614",210,"Netherlands",1922,0,0,0,0,1,0,10,0.868,0
"2615",210,"Netherlands",1923,0,0,0,0,1,0,10,0.868,0
"2616",210,"Netherlands",1924,0,0,0,0,1,0,10,0.868,0
"2617",210,"Netherlands",1925,0,0,0,0,1,0,10,0.868,0
"2618",210,"Netherlands",1926,0,0,0,0,1,0,10,0.868,0
"2619",210,"Netherlands",1927,0,0,0,0,1,0,10,0.868,0
"2620",210,"Netherlands",1928,0,0,0,0,1,0,10,0.868,0
"2621",210,"Netherlands",1929,0,0,0,0,1,0,10,0.868,0
"2622",210,"Netherlands",1930,0,0,0,0,1,0,10,0.868,0
"2623",210,"Netherlands",1931,0,0,0,0,1,0,10,0.868,0
"2624",210,"Netherlands",1932,0,0,0,0,1,0,10,0.868,0
"2625",210,"Netherlands",1933,0,0,0,0,1,0,10,0.868,0
"2626",210,"Netherlands",1934,0,0,0,0,1,0,10,0.868,0
"2627",210,"Netherlands",1935,0,0,0,0,1,0,10,0.868,0
"2628",210,"Netherlands",1936,0,0,0,0,1,0,10,0.868,0
"2629",210,"Netherlands",1937,0,0,0,0,1,0,10,0.868,0
"2630",210,"Netherlands",1938,0,0,0,0,1,0,10,0.868,0
"2631",210,"Netherlands",1939,0,0,0,0,1,0,10,0.868,0
"2632",210,"Netherlands",1945,0,0,0,0,1,0,10,0.65,0
"2633",210,"Netherlands",1946,0,0,0,0,1,0,10,0.878,0
"2634",210,"Netherlands",1947,0,0,0,0,1,0,10,0.878,0
"2635",210,"Netherlands",1948,0,0,0,0,1,0,10,0.878,0
"2636",210,"Netherlands",1949,0,0,0,0,1,0,10,0.878,0
"2637",210,"Netherlands",1950,0,0,0,0,1,0,10,0.878,0
"2638",210,"Netherlands",1951,0,0,0,0,1,0,10,0.878,0
"2639",210,"Netherlands",1952,0,0,0,0,1,0,10,0.878,0
"2640",210,"Netherlands",1953,0,0,0,0,1,0,10,0.878,0
"2641",210,"Netherlands",1954,0,0,0,0,1,0,10,0.878,0
"2642",210,"Netherlands",1955,0,0,0,0,1,0,10,0.878,0
"2643",210,"Netherlands",1956,0,0,0,0,1,0,10,0.878,0
"2644",210,"Netherlands",1957,0,0,0,0,1,0,10,0.921,0
"2645",210,"Netherlands",1958,0,0,0,0,1,0,10,0.921,0
"2646",210,"Netherlands",1959,0,0,0,0,1,0,10,0.921,0
"2647",210,"Netherlands",1960,0,0,0,0,1,0,10,0.903,0
"2648",210,"Netherlands",1961,0,0,0,0,1,0,10,0.903,0
"2649",210,"Netherlands",1962,0,0,0,0,1,0,10,0.903,0
"2650",210,"Netherlands",1963,0,0,0,0,1,0,10,0.903,0
"2651",210,"Netherlands",1964,0,0,0,0,1,0,10,0.903,0
"2652",210,"Netherlands",1965,0,0,0,0,1,0,10,0.903,0
"2653",210,"Netherlands",1966,0,0,0,0,1,0,10,0.903,0
"2654",210,"Netherlands",1967,0,0,0,0,1,0,10,0.903,0
"2655",210,"Netherlands",1968,0,0,0,0,1,0,10,0.936,0
"2656",210,"Netherlands",1969,0,0,0,0,1,0,10,0.936,0
"2657",210,"Netherlands",1970,0,0,0,0,1,0,10,0.934,0
"2658",210,"Netherlands",1971,0,0,0,0,1,0,10,0.934,0
"2659",210,"Netherlands",1972,0,0,0,0,1,0,10,0.934,0
"2660",210,"Netherlands",1973,0,0,0,0,1,0,10,0.934,0
"2661",210,"Netherlands",1974,0,0,0,0,1,0,10,0.934,0
"2662",210,"Netherlands",1975,0,0,0,0,1,0,10,0.934,0
"2663",210,"Netherlands",1976,0,0,0,0,1,0,10,0.934,0
"2664",210,"Netherlands",1977,0,0,0,0,1,0,10,0.934,0
"2665",210,"Netherlands",1978,0,0,0,0,1,0,10,0.934,0
"2666",210,"Netherlands",1979,0,0,0,0,1,0,10,0.934,0
"2667",210,"Netherlands",1980,1,0,0,0,1,0,10,0.934,0
